id,name,rawBodyPart,rawEquipment,rawTarget,rawMuscleMetadata,rawSecondaryMuscles,currentCategory,currentPrimaryMuscle,currentSecondaryMuscles,currentLoadMechanism,currentLoadMode,currentBodyweightFactor,currentPlateBaseKind,inferredMovementFamily,inferredComplexity,inferredMachineResistanceClass,highestSeverity,flags,v2TargetKind,v2TargetResolved,v2TargetRegion,v2SecondaryResolved
ex-2209,Roller seated single leg shoulder flexor depresor retractor,chest,roller,pectorals,deltoids,deltoids; triceps,other,chest,core; triceps,other,total,,none,other,unknown,none_expected,medium,UNMAPPED_EQUIPMENT; RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,anatomical,pectoralis_major,chest,shoulders; triceps_brachii
ex-2207,Roller side lat stretch,back,roller,lats,shoulders,shoulders; triceps,other,back,core; triceps,other,total,,none,other,unknown,none_expected,medium,UNMAPPED_EQUIPMENT; RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,anatomical,latissimus_dorsi,back,shoulders; triceps_brachii
ex-0680,Rope climb,back,rope,upper back,forearms,forearms; biceps; shoulders,other,back,forearms; biceps; core,other,total,,none,other,unknown,none_expected,low,UNMAPPED_EQUIPMENT; RAW_MG_DIFFERS_FROM_TARGET,regional,back,back,forearms; biceps_brachii; shoulders
ex-0685,Run,cardio,body weight,cardiovascular system,quadriceps,quadriceps; hamstrings; calves,bodyweight,core,hamstrings; calves,bodyweight,added_weight,,none,other,unknown,none_expected,high,UNMAPPED_TARGET; TARGET_FALLBACK_TO_CORE; CANONICAL_MUSCLE_COLLAPSE; RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,unknown,,,quadriceps; hamstrings; lower_legs
ex-0684,Run (equipment),cardio,body weight,cardiovascular system,quadriceps,quadriceps; hamstrings; calves,bodyweight,core,hamstrings; calves,bodyweight,added_weight,,none,other,unknown,none_expected,high,UNMAPPED_TARGET; TARGET_FALLBACK_TO_CORE; CANONICAL_MUSCLE_COLLAPSE; RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,unknown,,,quadriceps; hamstrings; lower_legs
ex-1585,Runners stretch,upper legs,body weight,hamstrings,calves,calves; quadriceps,bodyweight,hamstrings,calves; core,bodyweight,added_weight,,none,other,unknown,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,anatomical,hamstrings,upper_legs,lower_legs; quadriceps
ex-0687,Russian twist,waist,body weight,abs,obliques,obliques,bodyweight,core,,bodyweight,added_weight,,none,core,unknown,none_expected,medium,CANONICAL_MUSCLE_COLLAPSE; RAW_MG_DIFFERS_FROM_TARGET,anatomical,rectus_abdominis,core,obliques
ex-3012,Scapula dips,back,body weight,traps,rhomboids,rhomboids; deltoids,bodyweight,back,core,bodyweight,added_weight,,none,elbow_extension,compound,none_expected,high,UNMAPPED_TARGET; COMPOUND_SINGLE_MUSCLE_METADATA; RAW_MG_DIFFERS_FROM_TARGET,anatomical,trapezius,back,rhomboids; shoulders
ex-3021,Scapula push-up,chest,body weight,serratus anterior,triceps,triceps; shoulders,bodyweight,chest,triceps; core,bodyweight,added_weight,,none,bench_press,compound,none_expected,high,UNMAPPED_TARGET; RAW_MG_DIFFERS_FROM_TARGET,anatomical,serratus_anterior,chest,triceps_brachii; shoulders
ex-0688,Scapular pull-up,back,body weight,traps,biceps,biceps; rhomboids; rear deltoids,bodyweight,back,biceps; core,bodyweight,added_weight,1,none,pull_up,compound,none_expected,high,UNMAPPED_TARGET; RAW_MG_DIFFERS_FROM_TARGET,anatomical,trapezius,back,biceps_brachii; rhomboids; posterior_deltoid
ex-3219,Scissor jumps (male),cardio,body weight,cardiovascular system,quadriceps,quadriceps; hamstrings; calves,bodyweight,core,hamstrings; calves,bodyweight,added_weight,,none,other,unknown,none_expected,high,UNMAPPED_TARGET; TARGET_FALLBACK_TO_CORE; CANONICAL_MUSCLE_COLLAPSE; RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,unknown,,,quadriceps; hamstrings; lower_legs
ex-1390,Seated calf stretch (male),lower legs,body weight,calves,hamstrings,hamstrings,bodyweight,calves,hamstrings,bodyweight,added_weight,,none,calf_raise,isolation,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,regional,lower_legs,lower_legs,hamstrings
ex-1424,Seated glute stretch,upper legs,body weight,glutes,hamstrings,hamstrings,bodyweight,glutes,hamstrings,bodyweight,added_weight,,none,other,unknown,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,regional,glutes,glutes,hamstrings
ex-0689,Seated leg raise,waist,body weight,abs,hip flexors,hip flexors,bodyweight,core,,bodyweight,added_weight,,none,core,isolation,none_expected,medium,CANONICAL_MUSCLE_COLLAPSE; RAW_MG_DIFFERS_FROM_TARGET,anatomical,rectus_abdominis,core,hip_flexors
ex-0690,Seated lower back stretch,back,body weight,lats,glutes,glutes; hamstrings,bodyweight,back,glutes; hamstrings,bodyweight,added_weight,,none,other,unknown,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,anatomical,latissimus_dorsi,back,glutes; hamstrings
ex-2567,Seated piriformis stretch,upper legs,body weight,glutes,hamstrings,hamstrings,bodyweight,glutes,hamstrings,bodyweight,added_weight,,none,other,unknown,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,regional,glutes,glutes,hamstrings
ex-0691,Seated side crunch (wall),waist,body weight,abs,obliques,obliques,bodyweight,core,,bodyweight,added_weight,,none,core,unknown,none_expected,medium,CANONICAL_MUSCLE_COLLAPSE; RAW_MG_DIFFERS_FROM_TARGET,anatomical,rectus_abdominis,core,obliques
ex-1587,Seated wide angle pose sequence,upper legs,body weight,hamstrings,quadriceps,quadriceps; calves,bodyweight,hamstrings,core; calves,bodyweight,added_weight,,none,other,unknown,none_expected,medium,RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,anatomical,hamstrings,upper_legs,quadriceps; lower_legs
ex-0697,Self assisted inverse leg curl,upper legs,body weight,hamstrings,glutes,glutes; calves,bodyweight,hamstrings,glutes; calves,bodyweight,added_weight,,none,knee_flexion,isolation,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,anatomical,hamstrings,upper_legs,glutes; lower_legs
ex-1766,Self assisted inverse leg curl,upper legs,body weight,hamstrings,glutes,glutes; calves,bodyweight,hamstrings,glutes; calves,bodyweight,added_weight,,none,knee_flexion,isolation,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,anatomical,hamstrings,upper_legs,glutes; lower_legs
ex-0696,Self assisted inverse leg curl (on floor),upper legs,body weight,hamstrings,glutes,glutes; calves,bodyweight,hamstrings,glutes; calves,bodyweight,added_weight,,none,knee_flexion,isolation,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,anatomical,hamstrings,upper_legs,glutes; lower_legs
ex-3222,Semi squat jump (male),cardio,body weight,cardiovascular system,quadriceps,quadriceps; hamstrings; calves,bodyweight,core,hamstrings; calves,bodyweight,added_weight,,none,squat,compound,none_expected,high,UNMAPPED_TARGET; TARGET_FALLBACK_TO_CORE; CANONICAL_MUSCLE_COLLAPSE; RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,unknown,,,quadriceps; hamstrings; lower_legs
ex-3656,Short stride run,cardio,body weight,cardiovascular system,quadriceps,quadriceps; hamstrings; calves,bodyweight,core,hamstrings; calves,bodyweight,added_weight,,none,other,unknown,none_expected,high,UNMAPPED_TARGET; TARGET_FALLBACK_TO_CORE; CANONICAL_MUSCLE_COLLAPSE; RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,unknown,,,quadriceps; hamstrings; lower_legs
ex-1763,Shoulder grip pull-up,back,body weight,lats,biceps,biceps; forearms,bodyweight,back,biceps; forearms,bodyweight,added_weight,1,none,pull_up,compound,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,anatomical,latissimus_dorsi,back,biceps_brachii; forearms
ex-3699,Shoulder tap,waist,body weight,abs,shoulders,shoulders; triceps,bodyweight,core,triceps,bodyweight,added_weight,,none,core,unknown,none_expected,medium,CANONICAL_MUSCLE_COLLAPSE; RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,anatomical,rectus_abdominis,core,shoulders; triceps_brachii
ex-0699,Shoulder tap push-up,chest,body weight,pectorals,triceps,triceps; core,bodyweight,chest,triceps; core,bodyweight,added_weight,,none,bench_press,compound,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,anatomical,pectoralis_major,chest,triceps_brachii; core
ex-1774,Side bridge hip abduction,upper legs,body weight,abductors,glutes,glutes; obliques,bodyweight,quadriceps,glutes; core,bodyweight,added_weight,,none,other,unknown,none_expected,high,UNMAPPED_TARGET; RAW_MG_DIFFERS_FROM_TARGET,functional,hip_abductors,,glutes; obliques
ex-0705,Side bridge v. 2,waist,body weight,abs,obliques,obliques; glutes,bodyweight,core,glutes,bodyweight,added_weight,,none,core,unknown,none_expected,medium,CANONICAL_MUSCLE_COLLAPSE; RAW_MG_DIFFERS_FROM_TARGET,anatomical,rectus_abdominis,core,obliques; glutes
ex-0709,Side hip (on parallel bars),waist,body weight,abs,obliques,obliques; hip flexors,bodyweight,core,,bodyweight,added_weight,,none,core,unknown,none_expected,medium,CANONICAL_MUSCLE_COLLAPSE; RAW_MG_DIFFERS_FROM_TARGET,anatomical,rectus_abdominis,core,obliques; hip_flexors
ex-0710,Side hip abduction,upper legs,body weight,abductors,glutes,glutes; quadriceps,bodyweight,quadriceps,glutes; core,bodyweight,added_weight,,none,other,unknown,none_expected,high,UNMAPPED_TARGET; RAW_MG_DIFFERS_FROM_TARGET,functional,hip_abductors,,glutes; quadriceps
ex-1358,Side lying floor stretch,back,body weight,lats,obliques,obliques; glutes,bodyweight,back,core; glutes,bodyweight,added_weight,,none,other,unknown,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,anatomical,latissimus_dorsi,back,obliques; glutes
ex-3667,Side lying hip adduction (male),upper legs,body weight,adductors,glutes,glutes; hamstrings,bodyweight,quadriceps,glutes; hamstrings,bodyweight,added_weight,,none,other,unknown,none_expected,high,UNMAPPED_TARGET; RAW_MG_DIFFERS_FROM_TARGET,anatomical,adductors,upper_legs,glutes; hamstrings
ex-1775,Side plank hip adduction,upper legs,body weight,adductors,obliques,obliques; glutes,bodyweight,quadriceps,core; glutes,bodyweight,added_weight,,none,core,unknown,none_expected,high,UNMAPPED_TARGET; RAW_MG_DIFFERS_FROM_TARGET,anatomical,adductors,upper_legs,obliques; glutes
ex-0716,Side push neck stretch,neck,body weight,levator scapulae,trapezius,trapezius; sternocleidomastoid,bodyweight,core,,bodyweight,added_weight,,none,other,unknown,none_expected,high,UNMAPPED_TARGET; TARGET_FALLBACK_TO_CORE; CANONICAL_MUSCLE_COLLAPSE; RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,anatomical,levator_scapulae,neck,trapezius; sternocleidomastoid
ex-0717,Side push-up,upper arms,body weight,triceps,shoulders,shoulders; chest; core,bodyweight,triceps,core,bodyweight,added_weight,,none,bench_press,compound,none_expected,medium,COMPOUND_SINGLE_MUSCLE_METADATA; RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,anatomical,triceps_brachii,arms,shoulders; chest; core
ex-0721,Side wrist pull stretch,lower arms,body weight,forearms,wrists,wrists; hands,bodyweight,forearms,core,bodyweight,added_weight,,none,other,isolation,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,regional,forearms,forearms,forearms; forearms
ex-0720,Side-to-side chin,back,body weight,lats,biceps,biceps; forearms,bodyweight,back,biceps; forearms,bodyweight,added_weight,,none,other,unknown,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,anatomical,latissimus_dorsi,back,biceps_brachii; forearms
ex-3213,Side-to-side toe touch (male),waist,body weight,abs,obliques,obliques; hip flexors,bodyweight,core,,bodyweight,added_weight,,none,core,unknown,none_expected,medium,CANONICAL_MUSCLE_COLLAPSE; RAW_MG_DIFFERS_FROM_TARGET,anatomical,rectus_abdominis,core,obliques; hip_flexors
ex-0725,Single arm push-up,chest,body weight,pectorals,triceps,triceps; shoulders; core,bodyweight,chest,triceps; core,bodyweight,added_weight,,none,bench_press,compound,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,anatomical,pectoralis_major,chest,triceps_brachii; shoulders; core
ex-3645,Single leg bridge with outstretched leg,upper legs,body weight,glutes,hamstrings,hamstrings; quadriceps,bodyweight,glutes,hamstrings; core,bodyweight,added_weight,,none,other,unknown,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,regional,glutes,glutes,hamstrings; quadriceps
ex-0727,Single leg calf raise (on a dumbbell),lower legs,dumbbell,calves,ankles,ankles; feet,dumbbell,calves,core,dumbbell,per_hand,,none,calf_raise,isolation,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,regional,lower_legs,lower_legs,lower_legs; lower_legs
ex-0730,Single leg platform slide,upper legs,body weight,hamstrings,glutes,glutes; quadriceps,bodyweight,hamstrings,glutes; core,bodyweight,added_weight,,none,other,unknown,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,anatomical,hamstrings,upper_legs,glutes; quadriceps
ex-1759,Single leg squat (pistol) male,upper legs,body weight,glutes,quadriceps,quadriceps; hamstrings; calves,bodyweight,glutes,core; hamstrings; calves,bodyweight,added_weight,,none,squat,compound,none_expected,medium,LOWER_BODY_COMPOUND_PRIMARY_GLUTES_ONLY; RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,regional,glutes,glutes,quadriceps; hamstrings; lower_legs
ex-1489,Sissy squat,upper legs,body weight,quads,calves,calves; glutes,bodyweight,quadriceps,calves; glutes,bodyweight,added_weight,,none,squat,compound,none_expected,low,LOWER_BODY_COMPOUND_PRIMARY_QUADRICEPS_ONLY; RAW_MG_DIFFERS_FROM_TARGET,anatomical,quadriceps,upper_legs,lower_legs; glutes
ex-0735,Sit-up v. 2,waist,body weight,abs,hip flexors,hip flexors,bodyweight,core,,bodyweight,added_weight,,none,core,unknown,none_expected,medium,CANONICAL_MUSCLE_COLLAPSE; RAW_MG_DIFFERS_FROM_TARGET,anatomical,rectus_abdominis,core,hip_flexors
ex-3679,Sit-up with arms on chest,waist,body weight,abs,hip flexors,hip flexors,bodyweight,core,,bodyweight,added_weight,,none,core,unknown,none_expected,medium,CANONICAL_MUSCLE_COLLAPSE; RAW_MG_DIFFERS_FROM_TARGET,anatomical,rectus_abdominis,core,hip_flexors
ex-3361,Skater hops,cardio,body weight,cardiovascular system,quadriceps,quadriceps; hamstrings; glutes; calves,bodyweight,core,hamstrings; glutes; calves,bodyweight,added_weight,,none,other,unknown,none_expected,high,UNMAPPED_TARGET; TARGET_FALLBACK_TO_CORE; CANONICAL_MUSCLE_COLLAPSE; RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,unknown,,,quadriceps; hamstrings; glutes; lower_legs
ex-2142,Ski ergometer,upper arms,skierg machine,triceps,shoulders,shoulders; forearms,machine,triceps,core; forearms,selectorized,total,,none,other,unknown,none_expected,medium,RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,anatomical,triceps_brachii,arms,shoulders; forearms
ex-3671,Ski step,cardio,body weight,cardiovascular system,quadriceps,quadriceps; hamstrings; glutes; calves,bodyweight,core,hamstrings; glutes; calves,bodyweight,added_weight,,none,other,unknown,none_expected,high,UNMAPPED_TARGET; TARGET_FALLBACK_TO_CORE; CANONICAL_MUSCLE_COLLAPSE; RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,unknown,,,quadriceps; hamstrings; glutes; lower_legs
ex-3304,Skin the cat,back,body weight,upper back,shoulders,shoulders; core,bodyweight,back,core,bodyweight,added_weight,,none,other,unknown,none_expected,medium,RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,regional,back,back,shoulders; core
ex-1425,Sled 45 degrees one leg press,upper legs,sled machine,glutes,quadriceps,quadriceps; hamstrings; calves,machine,glutes,core; hamstrings; calves,plate_loaded,total,,none,leg_press,compound,inherent_resistance_candidate,high,LOWER_BODY_COMPOUND_PRIMARY_GLUTES_ONLY; RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES; PLATE_LOADED_NO_BASE_RESISTANCE_METADATA; POSSIBLE_INHERENT_MACHINE_RESISTANCE,regional,glutes,glutes,quadriceps; hamstrings; lower_legs
ex-0738,Sled 45в° calf press,lower legs,sled machine,calves,hamstrings,hamstrings,machine,calves,hamstrings,plate_loaded,total,,none,calf_raise,isolation,inherent_resistance_candidate,high,RAW_MG_DIFFERS_FROM_TARGET; PLATE_LOADED_NO_BASE_RESISTANCE_METADATA; POSSIBLE_INHERENT_MACHINE_RESISTANCE,regional,lower_legs,lower_legs,hamstrings
ex-0739,Sled 45в° leg press,upper legs,sled machine,glutes,quadriceps,quadriceps; hamstrings; calves,machine,glutes,core; hamstrings; calves,plate_loaded,total,,none,leg_press,compound,inherent_resistance_candidate,high,LOWER_BODY_COMPOUND_PRIMARY_GLUTES_ONLY; RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES; PLATE_LOADED_NO_BASE_RESISTANCE_METADATA; POSSIBLE_INHERENT_MACHINE_RESISTANCE,regional,glutes,glutes,quadriceps; hamstrings; lower_legs
ex-1464,Sled 45в° leg press (back pov),upper legs,sled machine,glutes,quadriceps,quadriceps; hamstrings; calves,machine,glutes,core; hamstrings; calves,plate_loaded,total,,none,leg_press,compound,inherent_resistance_candidate,high,LOWER_BODY_COMPOUND_PRIMARY_GLUTES_ONLY; RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES; PLATE_LOADED_NO_BASE_RESISTANCE_METADATA; POSSIBLE_INHERENT_MACHINE_RESISTANCE,regional,glutes,glutes,quadriceps; hamstrings; lower_legs
ex-1463,Sled 45° leg press (side pov),upper legs,sled machine,glutes,quadriceps,quadriceps; hamstrings; calves,machine,glutes,core; hamstrings; calves,plate_loaded,total,,none,leg_press,compound,inherent_resistance_candidate,high,LOWER_BODY_COMPOUND_PRIMARY_GLUTES_ONLY; RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES; PLATE_LOADED_NO_BASE_RESISTANCE_METADATA; POSSIBLE_INHERENT_MACHINE_RESISTANCE,regional,glutes,glutes,quadriceps; hamstrings; lower_legs
ex-0740,Sled 45в° leg wide press,upper legs,sled machine,glutes,quadriceps,quadriceps; hamstrings; calves,machine,glutes,core; hamstrings; calves,plate_loaded,total,,none,other,unknown,inherent_resistance_candidate,high,RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES; PLATE_LOADED_NO_BASE_RESISTANCE_METADATA; POSSIBLE_INHERENT_MACHINE_RESISTANCE,regional,glutes,glutes,quadriceps; hamstrings; lower_legs
ex-1391,Sled calf press on leg press,lower legs,sled machine,calves,hamstrings,hamstrings; quadriceps,machine,calves,hamstrings; core,plate_loaded,total,,none,calf_raise,isolation,inherent_resistance_candidate,high,RAW_MG_DIFFERS_FROM_TARGET; PLATE_LOADED_NO_BASE_RESISTANCE_METADATA; POSSIBLE_INHERENT_MACHINE_RESISTANCE,regional,lower_legs,lower_legs,hamstrings; quadriceps
ex-0741,Sled closer hack squat,upper legs,sled machine,glutes,quadriceps,quadriceps; hamstrings; calves,machine,glutes,core; hamstrings; calves,plate_loaded,total,,none,hack_squat,compound,inherent_resistance_candidate,high,LOWER_BODY_COMPOUND_PRIMARY_GLUTES_ONLY; RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES; PLATE_LOADED_NO_BASE_RESISTANCE_METADATA; POSSIBLE_INHERENT_MACHINE_RESISTANCE,regional,glutes,glutes,quadriceps; hamstrings; lower_legs
ex-0742,Sled forward angled calf raise,lower legs,sled machine,calves,hamstrings,hamstrings; glutes,machine,calves,hamstrings; glutes,plate_loaded,total,,none,calf_raise,isolation,inherent_resistance_candidate,high,RAW_MG_DIFFERS_FROM_TARGET; PLATE_LOADED_NO_BASE_RESISTANCE_METADATA; POSSIBLE_INHERENT_MACHINE_RESISTANCE,regional,lower_legs,lower_legs,hamstrings; glutes
ex-0743,Sled hack squat,upper legs,sled machine,glutes,quadriceps,quadriceps; hamstrings; calves,machine,glutes,core; hamstrings; calves,plate_loaded,total,,none,hack_squat,compound,inherent_resistance_candidate,high,LOWER_BODY_COMPOUND_PRIMARY_GLUTES_ONLY; RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES; PLATE_LOADED_NO_BASE_RESISTANCE_METADATA; POSSIBLE_INHERENT_MACHINE_RESISTANCE,regional,glutes,glutes,quadriceps; hamstrings; lower_legs
ex-2334,Sled lying calf press,lower legs,sled machine,calves,hamstrings,hamstrings; glutes,machine,calves,hamstrings; glutes,plate_loaded,total,,none,calf_raise,isolation,inherent_resistance_candidate,high,RAW_MG_DIFFERS_FROM_TARGET; PLATE_LOADED_NO_BASE_RESISTANCE_METADATA; POSSIBLE_INHERENT_MACHINE_RESISTANCE,regional,lower_legs,lower_legs,hamstrings; glutes
